r1,r2,score
input.UIUC03Rd3.gz,input.MU03rob02.gz,0.19157306967118762
input.MU03rob02.gz,input.UIUC03Rt1.gz,0.1529910460960381
input.UIUC03Rt1.gz,input.MU03rob02.gz,0.1529910460960381
input.MU03rob02.gz,input.UIUC03Rtd1.gz,0.1660467099271444
input.UIUC03Rtd1.gz,input.MU03rob02.gz,0.1660467099271444
input.MU03rob03.gz,input.aplrob03a.gz,0.29890730032448404
input.aplrob03a.gz,input.MU03rob03.gz,0.29890730032448404
input.MU03rob03.gz,input.aplrob03b.gz,0.2581721857633189
input.aplrob03b.gz,input.MU03rob03.gz,0.2581721857633189
input.MU03rob03.gz,input.aplrob03c.gz,0.26456445199737166
input.aplrob03c.gz,input.MU03rob03.gz,0.26456445199737166
input.MU03rob03.gz,input.aplrob03d.gz,0.2750206180736751
input.aplrob03d.gz,input.MU03rob03.gz,0.2750206180736751
input.MU03rob03.gz,input.aplrob03e.gz,0.25738477075089916
input.aplrob03e.gz,input.MU03rob03.gz,0.25738477075089916
input.MU03rob03.gz,input.fub03IeOLKe3.gz,0.26208110979061516
input.fub03IeOLKe3.gz,input.MU03rob03.gz,0.26208110979061516
input.MU03rob03.gz,input.fub03InB2e3.gz,0.25957290932550564
input.fub03InB2e3.gz,input.MU03rob03.gz,0.25957290932550564
input.MU03rob03.gz,input.fub03IneOBu3.gz,0.2498921811617986
input.fub03IneOBu3.gz,input.MU03rob03.gz,0.2498921811617986
input.MU03rob03.gz,input.fub03IneOLe3.gz,0.2607530403895435
input.fub03IneOLe3.gz,input.MU03rob03.gz,0.2607530403895435
input.MU03rob03.gz,input.fub03InOLe3.gz,0.265698368910021
input.fub03InOLe3.gz,input.MU03rob03.gz,0.265698368910021
input.MU03rob03.gz,input.humR03d.gz,0.23893502566764308
input.humR03d.gz,input.MU03rob03.gz,0.23893502566764308
input.MU03rob03.gz,input.humR03dc.gz,0.21379062734174353
input.humR03dc.gz,input.MU03rob03.gz,0.21379062734174353
input.MU03rob03.gz,input.humR03de.gz,0.2552330844680905
