r1,r2,score
input.brkly6.gz,input.crnlea.gz,0.225217137294094
input.crnlea.gz,input.brkly6.gz,0.225217137294094
input.brkly6.gz,input.crnlla.gz,0.21870830671049424
input.crnlla.gz,input.brkly6.gz,0.21870830671049424
input.brkly6.gz,input.dortd1.gz,0.21859094078498761
input.dortd1.gz,input.brkly6.gz,0.21859094078498761
input.brkly6.gz,input.dortd2.gz,0.2155925189907193
input.dortd2.gz,input.brkly6.gz,0.2155925189907193
input.brkly6.gz,input.erima1.gz,0.2106918282929353
input.erima1.gz,input.brkly6.gz,0.2106918282929353
input.brkly6.gz,input.eth001.gz,0.21381738156642188
input.eth001.gz,input.brkly6.gz,0.21381738156642188
input.brkly6.gz,input.eth002.gz,0.21547883110857907
input.eth002.gz,input.brkly6.gz,0.21547883110857907
input.brkly6.gz,input.inq101.gz,0.24675769937007402
input.inq101.gz,input.brkly6.gz,0.24675769937007402
input.brkly6.gz,input.inq102.gz,0.268619248372819
input.inq102.gz,input.brkly6.gz,0.268619248372819
input.brkly6.gz,input.lsia0mf.gz,0.21192215837929917
input.lsia0mf.gz,input.brkly6.gz,0.21192215837929917
input.brkly6.gz,input.lsia0mw2.gz,0.2121366642184605
input.lsia0mw2.gz,input.brkly6.gz,0.2121366642184605
input.brkly6.gz,input.nyuir1.gz,0.23540584457521815
input.nyuir1.gz,input.brkly6.gz,0.23540584457521815
input.brkly6.gz,input.nyuir2.gz,0.23583848490770123
input.nyuir2.gz,input.brkly6.gz,0.23583848490770123
input.brkly6.gz,input.padre2.gz,0.19283018439536476
input.padre2.gz,input.brkly6.gz,0.19283018439536476
input.brkly6.gz,input.pircs1.gz,0.22477226660529448
input.pircs1.gz,input.brkly6.gz,0.22477226660529448
input.brkly6.gz,input.pircs2.gz,0.22197877953817322
input.pircs2.gz,input.brkly6.gz,0.22197877953817322
input.brkly6.gz,input.rutfua1.gz,0.21142238624255144
input.rutfua1.gz,input.brkly6.gz,0.21142238624255144
input.brkly6.gz,input.rutfua2.gz,0.2056911846866522
input.rutfua2.gz,input.brkly6.gz,0.2056911846866522
input.brkly6.gz,input.siems1.gz,0.1983452636430691
input.siems1.gz,input.brkly6.gz,0.1983452636430691
input.brkly6.gz,input.siems2.gz,0.20564752253483118
input.siems2.gz,input.brkly6.gz,0.20564752253483118
input.brkly6.gz,input.topic3.gz,0.18964896219319285
input.topic3.gz,input.brkly6.gz,0.18964896219319285
input.brkly6.gz,input.virtu1.gz,0.1723259187257546
input.virtu1.gz,input.brkly6.gz,0.1723259187257546
input.brkly6.gz,input.vtc2s2.gz,0.22306361284834808
input.vtc2s2.gz,input.brkly6.gz,0.22306361284834808
input.brkly6.gz,input.vtc5s2.gz,0.22567302241458229
input.vtc5s2.gz,input.brkly6.gz,0.22567302241458229
input.brkly6.gz,input.westp1.gz,0.2377131009012503
input.westp1.gz,input.brkly6.gz,0.2377131009012503
input.brkly6.gz,input.xerox3.gz,0.21421887153808208
input.xerox3.gz,input.brkly6.gz,0.21421887153808208
input.brkly6.gz,input.xerox4.gz,0.2103996301650251
input.xerox4.gz,input.brkly6.gz,0.2103996301650251
input.brkly7.gz,input.citri1.gz,0.24946167256668642
input.citri1.gz,input.brkly7.gz,0.24946167256668642
input.brkly7.gz,input.citri2.gz,0.22284921971717253
input.citri2.gz,input.brkly7.gz,0.22284921971717253
input.brkly7.gz,input.citya1.gz,0.2712138211687234
input.citya1.gz,input.brkly7.gz,0.2712138211687234
input.brkly7.gz,input.citya2.gz,0.26482468420455846
input.citya2.gz,input.brkly7.gz,0.26482468420455846
input.brkly7.gz,input.clarta.gz,0.2479328302076323
input.clarta.gz,input.brkly7.gz,0.2479328302076323
input.brkly7.gz,input.clartm.gz,0.2529505533167785
input.clartm.gz,input.brkly7.gz,0.2529505533167785
input.brkly7.gz,input.crnlea.gz,0.254986014111655
input.crnlea.gz,input.brkly7.gz,0.254986014111655
input.brkly7.gz,input.crnlla.gz,0.2625860090707451
input.crnlla.gz,input.brkly7.gz,0.2625860090707451
input.brkly7.gz,input.dortd1.gz,0.24935530138750303
input.dortd1.gz,input.brkly7.gz,0.24935530138750303
input.brkly7.gz,input.dortd2.gz,0.2542113570641118
input.dortd2.gz,input.brkly7.gz,0.2542113570641118
input.brkly7.gz,input.erima1.gz,0.245705548992483
input.erima1.gz,input.brkly7.gz,0.245705548992483
input.brkly7.gz,input.eth001.gz,0.2525233962793309
input.eth001.gz,input.brkly7.gz,0.2525233962793309
input.brkly7.gz,input.eth002.gz,0.2546779715807677
input.eth002.gz,input.brkly7.gz,0.2546779715807677
input.brkly7.gz,input.inq101.gz,0.2747562529568156
